college_code,college_name,course_name,caste_category,cutoff_percentile,cutoff_rank
3445,"Vishwatmak Jangli Maharaj Ashram Trust (Kokamthan), Atma Malik Institute Of Technology & Research (Un-Aided)",Mechanical Engineering,GOBC,63.13,54145
3445,"Vishwatmak Jangli Maharaj Ashram Trust (Kokamthan), Atma Malik Institute Of Technology & Research (Un-Aided)",Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain Technology),GOPEN,67.14,49249
3445,"Vishwatmak Jangli Maharaj Ashram Trust (Kokamthan), Atma Malik Institute Of Technology & Research (Un-Aided)",Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain Technology),GOBC,66.11,50795
3445,"Vishwatmak Jangli Maharaj Ashram Trust (Kokamthan), Atma Malik Institute Of Technology & Research (Un-Aided)",Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain Technology),LOPEN,81.61,17680
3445,"Vishwatmak Jangli Maharaj Ashram Trust (Kokamthan), Atma Malik Institute Of Technology & Research (Un-Aided)",Artificial Intelligence and Machine Learning,GOPEN,71.38,41221
3445,"Vishwatmak Jangli Maharaj Ashram Trust (Kokamthan), Atma Malik Institute Of Technology & Research (Un-Aided)",Artificial Intelligence and Machine Learning,GOBC,71.28,41451
3445,"Vishwatmak Jangli Maharaj Ashram Trust (Kokamthan), Atma Malik Institute Of Technology & Research (Un-Aided)",Artificial Intelligence and Machine Learning,LOPEN,80.17,20819
3447,"G.M.Vedak Institute of Technology, Tala, Raigad. (Un-Aided)",Civil Engineering,GOPEN,67.71,48323
3447,"G.M.Vedak Institute of Technology, Tala, Raigad. (Un-Aided)",Civil Engineering,GST,58.55,56755
3447,"G.M.Vedak Institute of Technology, Tala, Raigad. (Un-Aided)",Civil Engineering,GNTB,65.47,51686
3447,"G.M.Vedak Institute of Technology, Tala, Raigad. (Un-Aided)",Civil Engineering,GOBC,65.03,52220
3447,"G.M.Vedak Institute of Technology, Tala, Raigad. (Un-Aided)",Civil Engineering,LOPEN,61.52,55375
3447,"G.M.Vedak Institute of Technology, Tala, Raigad. (Un-Aided)",Computer Engineering,GOPEN,72.46,38759
3447,"G.M.Vedak Institute of Technology, Tala, Raigad. (Un-Aided)",Computer Engineering,GSC,66.17,50750
3447,"G.M.Vedak Institute of Technology, Tala, Raigad. (Un-Aided)",Computer Engineering,GOBC,68.6,46785
3447,"G.M.Vedak Institute of Technology, Tala, Raigad. (Un-Aided)",Computer Engineering,LOPEN,76.4,29585
3447,"G.M.Vedak Institute of Technology, Tala, Raigad. (Un-Aided)",Computer Engineering,LOBC,64.5,52800
3447,"G.M.Vedak Institute of Technology, Tala, Raigad. (Un-Aided)",Mechanical Engineering,GOPEN,80.77,19499
3447,"G.M.Vedak Institute of Technology, Tala, Raigad. (Un-Aided)",Mechanical Engineering,GSC,69.29,45462
3447,"G.M.Vedak Institute of Technology, Tala, Raigad. (Un-Aided)",Mechanical Engineering,GNTC,78.19,25398
3447,"G.M.Vedak Institute of Technology, Tala, Raigad. (Un-Aided)",Mechanical Engineering,GOBC,69.44,45157
3460,"Universal College of Engineering,Kaman Dist. Palghar (Un-Aided Linguistic Minority - Gujarathi)",Civil Engineering,GOPEN,61.89,55120
3460,"Universal College of Engineering,Kaman Dist. Palghar (Un-Aided Linguistic Minority - Gujarathi)",Civil Engineering,LOPEN,65.05,52202
3460,"Universal College of Engineering,Kaman Dist. Palghar (Un-Aided Linguistic Minority - Gujarathi)",Computer Engineering,GOPEN,83.06,14691
3460,"Universal College of Engineering,Kaman Dist. Palghar (Un-Aided Linguistic Minority - Gujarathi)",Computer Engineering,LOPEN,82.75,15318
3460,"Universal College of Engineering,Kaman Dist. Palghar (Un-Aided Linguistic Minority - Gujarathi)",Computer Engineering,MI,73.03,37483
3460,"Universal College of Engineering,Kaman Dist. Palghar (Un-Aided Linguistic Minority - Gujarathi)",Information Technology,GOPEN,82.4,16063
3460,"Universal College of Engineering,Kaman Dist. Palghar (Un-Aided Linguistic Minority - Gujarathi)",Information Technology,LOPEN,81.66,17604
3460,"Universal College of Engineering,Kaman Dist. Palghar (Un-Aided Linguistic Minority - Gujarathi)",Information Technology,MI,61.93,55099
3460,"Universal College of Engineering,Kaman Dist. Palghar (Un-Aided Linguistic Minority - Gujarathi)",Artificial Intelligence and Machine Learning,GOPEN,79.54,22262
3460,"Universal College of Engineering,Kaman Dist. Palghar (Un-Aided Linguistic Minority - Gujarathi)",Artificial Intelligence and Machine Learning,LOPEN,80.34,20439
3460,"Universal College of Engineering,Kaman Dist. Palghar (Un-Aided Linguistic Minority - Gujarathi)",Artificial Intelligence and Machine Learning,MI,74.29,34572
3460,"Universal College of Engineering,Kaman Dist. Palghar (Un-Aided Linguistic Minority - Gujarathi)",Data Engineering,GOPEN,75.19,32457
3460,"Universal College of Engineering,Kaman Dist. Palghar (Un-Aided Linguistic Minority - Gujarathi)",Data Engineering,LOPEN,76.34,29711
3462,"VPMs Maharshi Parshuram College of Engineering, Velneshwar, Ratnagiri. (Un-Aided)",Civil Engineering,GOPEN,71.48,41012
3462,"VPMs Maharshi Parshuram College of Engineering, Velneshwar, Ratnagiri. (Un-Aided)",Civil Engineering,GOBC,60.06,56172
3462,"VPMs Maharshi Parshuram College of Engineering, Velneshwar, Ratnagiri. (Un-Aided)",Civil Engineering,LOPEN,73.47,36512
3462,"VPMs Maharshi Parshuram College of Engineering, Velneshwar, Ratnagiri. (Un-Aided)",Civil Engineering,EWS,76.05,30394
3462,"VPMs Maharshi Parshuram College of Engineering, Velneshwar, Ratnagiri. (Un-Aided)",Computer Engineering,GOPEN,73.31,36904
3462,"VPMs Maharshi Parshuram College of Engineering, Velneshwar, Ratnagiri. (Un-Aided)",Computer Engineering,GOBC,69.77,44554
3462,"VPMs Maharshi Parshuram College of Engineering, Velneshwar, Ratnagiri. (Un-Aided)",Computer Engineering,LOPEN,74.97,33764
3462,"VPMs Maharshi Parshuram College of Engineering, Velneshwar, Ratnagiri. (Un-Aided)",Computer Engineering,LOBC,72.63,38354
3462,"VPMs Maharshi Parshuram College of Engineering, Velneshwar, Ratnagiri. (Un-Aided)",Electrical Engineering,GOPEN,75.11,32641
3462,"VPMs Maharshi Parshuram College of Engineering, Velneshwar, Ratnagiri. (Un-Aided)",Electrical Engineering,GSC,66.94,49569
3462,"VPMs Maharshi Parshuram College of Engineering, Velneshwar, Ratnagiri. (Un-Aided)",Electrical Engineering,GNTC,71.44,41067
3462,"VPMs Maharshi Parshuram College of Engineering, Velneshwar, Ratnagiri. (Un-Aided)",Electrical Engineering,GOBC,64.68,52595
3462,"VPMs Maharshi Parshuram College of Engineering, Velneshwar, Ratnagiri. (Un-Aided)",Electrical Engineering,LOPEN,75,33310
3462,"VPMs Maharshi Parshuram College of Engineering, Velneshwar, Ratnagiri. (Un-Aided)",Instrumentation Engineering,GOPEN,81.78,17306
3462,"VPMs Maharshi Parshuram College of Engineering, Velneshwar, Ratnagiri. (Un-Aided)",Instrumentation Engineering,GSC,71.39,41190
3462,"VPMs Maharshi Parshuram College of Engineering, Velneshwar, Ratnagiri. (Un-Aided)",Instrumentation Engineering,GNTD,74.44,34239
3462,"VPMs Maharshi Parshuram College of Engineering, Velneshwar, Ratnagiri. (Un-Aided)",Instrumentation Engineering,GOBC,78.1,25630
3462,"VPMs Maharshi Parshuram College of Engineering, Velneshwar, Ratnagiri. (Un-Aided)",Instrumentation Engineering,GSEBC,71.7,40484
3462,"VPMs Maharshi Parshuram College of Engineering, Velneshwar, Ratnagiri. (Un-Aided)",Instrumentation Engineering,LOPEN,76.22,30000
3462,"VPMs Maharshi Parshuram College of Engineering, Velneshwar, Ratnagiri. (Un-Aided)",Instrumentation Engineering,LNTB,68.33,47233
3462,"VPMs Maharshi Parshuram College of Engineering, Velneshwar, Ratnagiri. (Un-Aided)",Instrumentation Engineering,LNTC,73.72,35902
3462,"VPMs Maharshi Parshuram College of Engineering, Velneshwar, Ratnagiri. (Un-Aided)",Mechanical Engineering,GOPEN,64.05,53290
3462,"VPMs Maharshi Parshuram College of Engineering, Velneshwar, Ratnagiri. (Un-Aided)",Mechanical Engineering,GOBC,62.26,54847
3462,"VPMs Maharshi Parshuram College of Engineering, Velneshwar, Ratnagiri. (Un-Aided)",Electronics and Computer Engineering,GOPEN,58.53,56760
3465,"Ideal Institute of Technology, Wada, Dist.Thane (Un-Aided)",Civil Engineering,GOPEN,58.55,56754
3465,"Ideal Institute of Technology, Wada, Dist.Thane (Un-Aided)",Civil Engineering,LOPEN,69.21,45596
3465,"Ideal Institute of Technology, Wada, Dist.Thane (Un-Aided)",Computer Science and Engineering,GOPEN,75.14,32576
3465,"Ideal Institute of Technology, Wada, Dist.Thane (Un-Aided)",Computer Science and Engineering,GSC,69.94,44266
3465,"Ideal Institute of Technology, Wada, Dist.Thane (Un-Aided)",Computer Science and Engineering,GNTB,71.26,41488
3465,"Ideal Institute of Technology, Wada, Dist.Thane (Un-Aided)",Computer Science and Engineering,GNTD,63.83,53482
3465,"Ideal Institute of Technology, Wada, Dist.Thane (Un-Aided)",Computer Science and Engineering,GOBC,66.29,50547
3465,"Ideal Institute of Technology, Wada, Dist.Thane (Un-Aided)",Computer Science and Engineering,GSEBC,73.94,35404
3465,"Ideal Institute of Technology, Wada, Dist.Thane (Un-Aided)",Computer Science and Engineering,LOPEN,74,35227
3465,"Ideal Institute of Technology, Wada, Dist.Thane (Un-Aided)",Computer Science and Engineering,LNTC,64.69,52593
3465,"Ideal Institute of Technology, Wada, Dist.Thane (Un-Aided)",Computer Science and Engineering,LOBC,68.13,47577
3465,"Ideal Institute of Technology, Wada, Dist.Thane (Un-Aided)",Electrical Engineering,GOPEN,67.44,48738
3465,"Ideal Institute of Technology, Wada, Dist.Thane (Un-Aided)",Electrical Engineering,GST,62.89,54340
3465,"Ideal Institute of Technology, Wada, Dist.Thane (Un-Aided)",Electrical Engineering,GOBC,61.61,55321
3465,"Ideal Institute of Technology, Wada, Dist.Thane (Un-Aided)",Electrical Engineering,LOPEN,63.44,53834
3465,"Ideal Institute of Technology, Wada, Dist.Thane (Un-Aided)",Electrical Engineering,PWD-O,70.11,43904
3465,"Ideal Institute of Technology, Wada, Dist.Thane (Un-Aided)",Electronics and Telecommunication Engg,GOPEN,62.23,54863
3465,"Ideal Institute of Technology, Wada, Dist.Thane (Un-Aided)",Electronics and Telecommunication Engg,LOPEN,65.6,51510
3465,"Ideal Institute of Technology, Wada, Dist.Thane (Un-Aided)",Mechanical Engineering,GOPEN,63.23,54038
3465,"Ideal Institute of Technology, Wada, Dist.Thane (Un-Aided)",Mechanical Engineering,GST,47.67,57801
3467,"Vishwaniketans Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad (Un-Aided)",Civil Engineering,GOPEN,67.39,48827
3467,"Vishwaniketans Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad (Un-Aided)",Civil Engineering,GOBC,60.16,56126
3467,"Vishwaniketans Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad (Un-Aided)",Civil Engineering,LOPEN,73.05,37436
3467,"Vishwaniketans Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad (Un-Aided)",Civil Engineering,LOBC,66.21,50684
3467,"Vishwaniketans Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad (Un-Aided)",Computer Engineering,GOPEN,80.91,19170
3467,"Vishwaniketans Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad (Un-Aided)",Computer Engineering,GOBC,79.14,23132
3467,"Vishwaniketans Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad (Un-Aided)",Computer Engineering,LOPEN,82.17,16539
3467,"Vishwaniketans Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad (Un-Aided)",Computer Engineering,LSC,79.03,23438
3467,"Vishwaniketans Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad (Un-Aided)",Computer Engineering,LSEBC,79.2,23022
3467,"Vishwaniketans Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad (Un-Aided)",Computer Engineering,EWS,74.97,33774
3467,"Vishwaniketans Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad (Un-Aided)",Electrical Engineering,GOPEN,79.72,21824
3467,"Vishwaniketans Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad (Un-Aided)",Electrical Engineering,GSC,66.3,50535
3467,"Vishwaniketans Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad (Un-Aided)",Electrical Engineering,GST,61.5,55378
3467,"Vishwaniketans Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad (Un-Aided)",Electrical Engineering,GNTB,52.9,57677
3467,"Vishwaniketans Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad (Un-Aided)",Electrical Engineering,GOBC,75,33305
3467,"Vishwaniketans Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad (Un-Aided)",Electrical Engineering,GSEBC,59.5,56434
3467,"Vishwaniketans Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad (Un-Aided)",Electrical Engineering,LOPEN,80.33,20460
3467,"Vishwaniketans Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad (Un-Aided)",Electrical Engineering,LSC,71.39,41204
3467,"Vishwaniketans Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad (Un-Aided)",Electrical Engineering,LOBC,77.06,27966
3467,"Vishwaniketans Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad (Un-Aided)",Electrical Engineering,LSEBC,70.89,42215
3467,"Vishwaniketans Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad (Un-Aided)",Electrical Engineering,EWS,69.17,45686
3467,"Vishwaniketans Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad (Un-Aided)",Electronics and Telecommunication Engg,GOPEN,75.71,31241
3467,"Vishwaniketans Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad (Un-Aided)",Electronics and Telecommunication Engg,GSC,60.82,55796
3467,"Vishwaniketans Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad (Un-Aided)",Electronics and Telecommunication Engg,GST,56.8,57235
3467,"Vishwaniketans Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad (Un-Aided)",Electronics and Telecommunication Engg,GOBC,71.56,40800
3467,"Vishwaniketans Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad (Un-Aided)",Electronics and Telecommunication Engg,GSEBC,65.35,51840
3467,"Vishwaniketans Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad (Un-Aided)",Electronics and Telecommunication Engg,LOPEN,86.22,8914
3467,"Vishwaniketans Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad (Un-Aided)",Electronics and Telecommunication Engg,LOBC,82.39,16071
3467,"Vishwaniketans Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad (Un-Aided)",Mechanical Engineering,GOPEN,78.56,24585
3467,"Vishwaniketans Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad (Un-Aided)",Mechanical Engineering,GSC,60.56,55933
3467,"Vishwaniketans Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad (Un-Aided)",Mechanical Engineering,GOBC,70.87,42280
3467,"Vishwaniketans Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad (Un-Aided)",Mechanical Engineering,LOPEN,80.62,19816
3467,"Vishwaniketans Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad (Un-Aided)",Mechanical Engineering,LNTC,68.36,47184
3467,"Vishwaniketans Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad (Un-Aided)",Computer Science and Engineering(Artificial Intelligence and Machine Learning),GOPEN,80.44,20251
3467,"Vishwaniketans Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad (Un-Aided)",Computer Science and Engineering(Artificial Intelligence and Machine Learning),GSC,70.86,42329
3467,"Vishwaniketans Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad (Un-Aided)",Computer Science and Engineering(Artificial Intelligence and Machine Learning),GNTC,63.89,53432
3467,"Vishwaniketans Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad (Un-Aided)",Computer Science and Engineering(Artificial Intelligence and Machine Learning),GOBC,77.2,27645
3467,"Vishwaniketans Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad (Un-Aided)",Computer Science and Engineering(Artificial Intelligence and Machine Learning),GSEBC,74.23,34695
3467,"Vishwaniketans Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad (Un-Aided)",Computer Science and Engineering(Artificial Intelligence and Machine Learning),LOPEN,78.34,25065
3467,"Vishwaniketans Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad (Un-Aided)",Computer Science and Engineering(Artificial Intelligence and Machine Learning),LSC,77.2,27644
